919,"Bunge","Mars",70.83,-33.82,311.41,"Planetocentric  +East  0 - 360","Crater, craters",
15486,"Bunnik","Mars",29,-38.07,217.9,"Planetocentric  +East  0 - 360","Crater, craters",
928,"Burroughs","Mars",112.69,-72.29,117.1,"Planetocentric  +East  0 - 360","Crater, craters",
929,"Burton","Mars",119.26,-13.88,203.67,"Planetocentric  +East  0 - 360","Crater, craters",
931,"Buta","Mars",11.27,-23.25,327.59,"Planetocentric  +East  0 - 360","Crater, craters",
936,"Butte","Mars",12.55,-5.08,321.09,"Planetocentric  +East  0 - 360","Crater, craters",
938,"Buvinda Vallis","Mars",134.17,33.17,151.96,"Planetocentric  +East  0 - 360","Vallis, valles",
15171,"Byala","Mars",26.23,-25.73,293.53,"Planetocentric  +East  0 - 360","Crater, craters",
942,"Byrd","Mars",123.27,-65.22,127.83,"Planetocentric  +East  0 - 360","Crater, craters",
945,"Byske","Mars",12.56,-4.97,326.05,"Planetocentric  +East  0 - 360","Crater, craters",
1375,"Cádiz","Mars",1.38,23.15,310.97,"Planetocentric  +East  0 - 360","Crater, craters",
961,"Cairns","Mars",8.73,23.56,312.54,"Planetocentric  +East  0 - 360","Crater, craters",
966,"Calahorra","Mars",34.22,26.46,321.35,"Planetocentric  +East  0 - 360","Crater, craters",
969,"Calamar","Mars",7.21,18.27,305.13,"Planetocentric  +East  0 - 360","Crater, craters",
970,"Calbe","Mars",13.14,-25.14,331.13,"Planetocentric  +East  0 - 360","Crater, craters",
981,"Calydon Fossa","Mars",351.25,-7.43,272.02,"Planetocentric  +East  0 - 360","Fossa, fossae",
982,"Camargo","Mars",4.77,17.7,109.64,"Planetocentric  +East  0 - 360","Crater, craters",
15066,"Camichel","Mars",65.26,2.26,308.39,"Planetocentric  +East  0 - 360","Crater, craters",
987,"Camiling","Mars",21.91,-0.71,322,"Planetocentric  +East  0 - 360","Crater, craters",
988,"Camiri","Mars",31.36,-44.65,317.83,"Planetocentric  +East  0 - 360","Crater, craters",
991,"Campbell","Mars",125.26,-54.25,165.58,"Planetocentric  +East  0 - 360","Crater, craters",
992,"Campos","Mars",8.25,-21.8,332.19,"Planetocentric  +East  0 - 360","Crater, craters",
995,"Can","Mars",8.62,48.21,345.41,"Planetocentric  +East  0 - 360","Crater, craters",
14793,"Canala","Mars",12,24.35,279.92,"Planetocentric  +East  0 - 360","Crater, craters",
1094,"Cañas","Mars",41.52,-31.19,89.86,"Planetocentric  +East  0 - 360","Crater, craters",
996,"Canaveral","Mars",3.18,46.83,135.83,"Planetocentric  +East  0 - 360","Crater, craters",
997,"Canberra","Mars",3.1,47.2,132.66,"Planetocentric  +East  0 - 360","Crater, craters",
998,"Candor","Mars",0,2.96,285,"Planetocentric  +East  0 - 360","Albedo Feature",
999,"Candor Chaos","Mars",0,-6.94,287.42,"Planetocentric  +East  0 - 360","Chaos, chaoses",
1000,"Candor Chasma","Mars",810.61,-6.53,289.22,"Planetocentric  +East  0 - 360","Chasma, chasmata",
15034,"Candor Colles","Mars",37.38,-6.63,284.43,"Planetocentric  +East  0 - 360","Collis, colles",
1001,"Candor Labes","Mars",134.94,-4.79,284.01,"Planetocentric  +East  0 - 360","Labes, labēs",
1002,"Candor Mensa","Mars",116.56,-6.26,286.48,"Planetocentric  +East  0 - 360","Mensa, mensae",
15093,"Candor Sulci","Mars",73.36,-4.92,283.15,"Planetocentric  +East  0 - 360","Sulcus, sulci",
1003,"Cangwu","Mars",13.64,41.85,270.41,"Planetocentric  +East  0 - 360","Crater, craters",
14569,"Canillo","Mars",33.93,10.23,116.48,"Planetocentric  +East  0 - 360","Crater, craters",
14651,"Cankuzo","Mars",48.45,-19.42,52.03,"Planetocentric  +East  0 - 360","Crater, craters",
1006,"Canso","Mars",26.42,21.36,299.38,"Planetocentric  +East  0 - 360","Crater, craters",
1009,"Cantoura","Mars",51.59,14.84,308.28,"Planetocentric  +East  0 - 360","Crater, craters",
14327,"Capen","Mars",68.99,6.58,14.31,"Planetocentric  +East  0 - 360","Crater, craters",
1012,"Capri Chasma","Mars",1471.56,-8.27,317.93,"Planetocentric  +East  0 - 360","Chasma, chasmata",
1013,"Capri Mensa","Mars",282.35,-13.73,312.81,"Planetocentric  +East  0 - 360","Mensa, mensae",
15253,"Caralis Chaos","Mars",103.35,-37.2,178.6,"Planetocentric  +East  0 - 360","Chaos, chaoses",
15369,"Cardona","Mars",13.7,-19.65,328.02,"Planetocentric  +East  0 - 360","Crater, craters",
1034,"Cartago","Mars",36.57,-23.25,342.03,"Planetocentric  +East  0 - 360","Crater, craters",
1041,"Casius","Mars",0,39.67,100,"Planetocentric  +East  0 - 360","Albedo Feature",
1046,"Cassini","Mars",408.23,23.35,32.11,"Planetocentric  +East  0 - 360","Crater, craters",
1051,"Castril","Mars",2.19,-14.7,175.3,"Planetocentric  +East  0 - 360","Crater, craters",
15440,"Catota","Mars",1.3,51.67,333.02,"Planetocentric  +East  0 - 360","Crater, craters",
1084,"Cave","Mars",8.2,21.61,324.36,"Planetocentric  +East  0 - 360","Crater, craters",
1088,"Cavi Angusti","Mars",640.04,-78.16,285.25,"Planetocentric  +East  0 - 360","Cavus, cavi",
1089,"[Cavi Frigorēs]","Mars",228,-78.97,300.2,"Planetocentric  +East  0 - 360","Cavus, cavi",
6799,"[Cavi Novi]","Mars",535,-67.26,30,"Planetocentric  +East  0 - 360","Cavus, cavi",
1091,"Caxias","Mars",25.88,-28.95,259.32,"Planetocentric  +East  0 - 360","Crater, craters",
15029,"Cayon","Mars",27.31,-35.93,113.62,"Planetocentric  +East  0 - 360","Crater, craters",
1095,"Cebrenia","Mars",0,49.67,150,"Planetocentric  +East  0 - 360","Albedo Feature",
1096,"Cecropia","Mars",0,59.71,40,"Planetocentric  +East  0 - 360","Albedo Feature",
14186,"Cefalù","Mars",5.53,23.64,321.11,"Planetocentric  +East  0 - 360","Crater, craters",
1100,"Centauri Montes","Mars",271,-38.67,95.52,"Planetocentric  +East  0 - 360","Mons, montes",
1103,"Ceraunius","Mars",0,19.78,267,"Planetocentric  +East  0 - 360","Albedo Feature",
1104,"Ceraunius Catena","Mars",50.49,37.1,251.91,"Planetocentric  +East  0 - 360","Catena, catenae",
1105,"Ceraunius Fossae","Mars",1166.63,27,249.85,"Planetocentric  +East  0 - 360","Fossa, fossae",
1106,"Ceraunius Tholus","Mars",128.58,24,262.75,"Planetocentric  +East  0 - 360","Tholus, tholi",
1107,"Cerberus","Mars",0,14.83,155,"Planetocentric  +East  0 - 360","Albedo Feature",
1108,"Cerberus Dorsa","Mars",623.05,-13.74,105.29,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
1109,"Cerberus Fossae","Mars",1235,11.28,166.37,"Planetocentric  +East  0 - 360","Fossa, fossae",
14162,"Cerberus Palus","Mars",466.68,5.78,148.15,"Planetocentric  +East  0 - 360","Palus, paludes",
6801,"[Cerberus Rupēs]","Mars",1254,8.3,164.6,"Planetocentric  +East  0 - 360","Rupes, rupēs",
14168,"Cerberus Tholi","Mars",698,4.48,164.41,"Planetocentric  +East  0 - 360","Tholus, tholi",
1112,"Cerulli","Mars",114.28,32.2,22.12,"Planetocentric  +East  0 - 360","Crater, craters",
1114,"Ceti Chasma","Mars",49.77,-5.03,291.63,"Planetocentric  +East  0 - 360","Chasma, chasmata",
15035,"Ceti Labes","Mars",11.05,-6.78,284.27,"Planetocentric  +East  0 - 360","Labes, labēs",
1115,"Ceti Mensa","Mars",133.95,-5.89,283.98,"Planetocentric  +East  0 - 360","Mensa, mensae",
1119,"Chafe","Mars",4.67,15.1,102.41,"Planetocentric  +East  0 - 360","Crater, craters",
1122,"Chalce","Mars",0,-49.67,360,"Planetocentric  +East  0 - 360","Albedo Feature",
1123,"Chalce Fossa","Mars",33.97,-51.67,320.41,"Planetocentric  +East  0 - 360","Fossa, fossae",
1124,"Chalce Montes","Mars",100,-53.72,322.35,"Planetocentric  +East  0 - 360","Mons, montes",
1125,"Chalcoporos Rupēs","Mars",404.98,-55.64,20.57,"Planetocentric  +East  0 - 360","Rupes, rupēs",
14265,"Chaman","Mars",47.92,-60.86,50.96,"Planetocentric  +East  0 - 360","Crater, craters",
1130,"Chamberlin","Mars",120.25,-65.84,235.71,"Planetocentric  +East  0 - 360","Crater, craters",
1137,"Changsŏng","Mars",33.54,23.47,302.66,"Planetocentric  +East  0 - 360","Crater, craters",
1141,"Chapais","Mars",36.67,-22.35,339.45,"Planetocentric  +East  0 - 360","Crater, craters",
1148,"Charis Dorsum","Mars",251,-55.86,318.53,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
1149,"Charitum Montes","Mars",933.54,-58.1,319.71,"Planetocentric  +East  0 - 360","Mons, montes",
6803,"[Charitum Tholus]","Mars",0,-54.68,319,"Planetocentric  +East  0 - 360","Tholus, tholi",
1152,"Charleston","Mars",1.96,22.63,312.2,"Planetocentric  +East  0 - 360","Crater, craters",
1154,"Charlier","Mars",106.28,-68.56,191.53,"Planetocentric  +East  0 - 360","Crater, craters",
1155,"Charlieu","Mars",18.63,38.15,276.01,"Planetocentric  +East  0 - 360","Crater, craters",
1157,"Charybdis Scopulus","Mars",551.26,-24.14,20.08,"Planetocentric  +East  0 - 360","Scopulus, scopuli",
1160,"Chasma Australe","Mars",352.61,-82.35,95.03,"Planetocentric  +East  0 - 360","Chasma, chasmata",
1161,"Chasma Boreale","Mars",459.88,82.54,312.36,"Planetocentric  +East  0 - 360","Chasma, chasmata",
1162,"Chatturat","Mars",7.84,35.38,265.06,"Planetocentric  +East  0 - 360","Crater, craters",
1164,"Chauk","Mars",9.97,23.35,304.09,"Planetocentric  +East  0 - 360","Crater, craters",
1166,"Cheb","Mars",8.28,-24.2,340.56,"Planetocentric  +East  0 - 360","Crater, craters",
1169,"Chefu","Mars",11.27,-22.91,112.24,"Planetocentric  +East  0 - 360","Crater, craters",
1170,"Chekalin","Mars",87.78,-24.28,333.19,"Planetocentric  +East  0 - 360","Crater, craters",
1175,"Chersonesus","Mars",0,-49.67,100,"Planetocentric  +East  0 - 360","Albedo Feature",
1177,"Chia","Mars",91.91,1.57,300.35,"Planetocentric  +East  0 - 360","Crater, craters",
1179,"Chico Valles","Mars",446.35,-66.77,207.77,"Planetocentric  +East  0 - 360","Vallis, valles",
1181,"Chimbote","Mars",62.86,-1.42,320.32,"Planetocentric  +East  0 - 360","Crater, craters",
1183,"Chincoteague","Mars",34.03,41.2,124.12,"Planetocentric  +East  0 - 360","Crater, craters",
1185,"Chinju","Mars",65.71,-4.52,317.86,"Planetocentric  +East  0 - 360","Crater, craters",
1186,"Chinook","Mars",18.1,22.5,304.54,"Planetocentric  +East  0 - 360","Crater, craters",
1188,"Chive","Mars",9.1,21.68,303.99,"Planetocentric  +East  0 - 360","Crater, craters",
1193,"Choctaw","Mars",23.96,-41.19,322.76,"Planetocentric  +East  0 - 360","Crater, craters",
1195,"Chom","Mars",5.58,38.57,357.48,"Planetocentric  +East  0 - 360","Crater, craters",
15309,"Choyr","Mars",36.42,-32.43,18.72,"Planetocentric  +East  0 - 360","Crater, craters",
14180,"Chronius Mons","Mars",56.14,-61.49,178.01,"Planetocentric  +East  0 - 360","Mons, montes",
15538,"Chrysas Mensa","Mars",167,-6.77,289.9,"Planetocentric  +East  0 - 360","Mensa, mensae",
1202,"Chryse","Mars",0,9.88,330,"Planetocentric  +East  0 - 360","Albedo Feature",
14386,"Chryse Chaos","Mars",658.89,9.86,322.81,"Planetocentric  +East  0 - 360","Chaos, chaoses",
14152,"Chryse Colles","Mars",48.66,8.15,318.14,"Planetocentric  +East  0 - 360","Collis, colles",
1203,"Chryse Planitia","Mars",1542.44,28.43,319.69,"Planetocentric  +East  0 - 360","Planitia, planitiae",
1204,"Chrysokeras","Mars",0,-49.67,250,"Planetocentric  +East  0 - 360","Albedo Feature",
14187,"Chupadero","Mars",8.04,6.13,83.43,"Planetocentric  +East  0 - 360","Crater, craters",
1212,"Chur","Mars",4.39,16.93,330.69,"Planetocentric  +East  0 - 360","Crater, craters",
15498,"Cilaos","Mars",21.4,-35.71,129.48,"Planetocentric  +East  0 - 360","Crater, craters",
1221,"Circle","Mars",11.8,-22.17,334.47,"Planetocentric  +East  0 - 360","Crater, craters",
1227,"Clanis Valles","Mars",58,33.24,58.47,"Planetocentric  +East  0 - 360","Vallis, valles",
1229,"Claritas","Mars",0,-34.68,250,"Planetocentric  +East  0 - 360","Albedo Feature",
1230,"Claritas Fossae","Mars",2030.64,-27.89,255.76,"Planetocentric  +East  0 - 360","Fossa, fossae",
1231,"Claritas Rupes","Mars",952.87,-25.04,254.74,"Planetocentric  +East  0 - 360","Rupes, rupēs",
1233,"Clark","Mars",97.5,-55.14,226.8,"Planetocentric  +East  0 - 360","Crater, craters",
1234,"Clasia Vallis","Mars",147,33.77,57.04,"Planetocentric  +East  0 - 360","Vallis, valles",
1237,"Cleia Dorsum","Mars",131.69,-54.86,314.01,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
1247,"Clogh","Mars",11.2,20.56,312.33,"Planetocentric  +East  0 - 360","Crater, craters",
1249,"Clota Vallis","Mars",114.36,-25.59,339.5,"Planetocentric  +East  0 - 360","Vallis, valles",
1251,"Clova","Mars",7.75,21.47,307.95,"Planetocentric  +East  0 - 360","Crater, craters",
1252,"Cluny","Mars",14.84,-23.86,332.7,"Planetocentric  +East  0 - 360","Crater, craters",
1255,"Cobalt","Mars",10.53,-25.79,332.97,"Planetocentric  +East  0 - 360","Crater, craters",
1257,"Coblentz","Mars",101.75,-54.9,269.69,"Planetocentric  +East  0 - 360","Crater, craters",
1258,"Cobres","Mars",93.76,-11.7,206.4,"Planetocentric  +East  0 - 360","Crater, craters",
14328,"Coimbra","Mars",34.53,4.18,354.69,"Planetocentric  +East  0 - 360","Crater, craters",
1270,"Colles Nili","Mars",653.67,38.72,62.88,"Planetocentric  +East  0 - 360","Collis, colles",
1272,"Coloe Fossae","Mars",575.89,36.65,56.78,"Planetocentric  +East  0 - 360","Fossa, fossae",
1275,"Colón","Mars",1.36,22.75,312.93,"Planetocentric  +East  0 - 360","Crater, craters",
14151,"Columbia Valles","Mars",84.82,-9.44,317.1,"Planetocentric  +East  0 - 360","Vallis, valles",
1274,"Columbus","Mars",112.6,-29.29,194.02,"Planetocentric  +East  0 - 360","Crater, craters",
1276,"Comas Sola","Mars",120.24,-19.59,201.49,"Planetocentric  +East  0 - 360","Crater, craters",
1283,"Conches","Mars",20.89,-4.22,325.8,"Planetocentric  +East  0 - 360","Crater, craters",
1284,"Concord","Mars",20.46,16.53,325.98,"Planetocentric  +East  0 - 360","Crater, craters",
1291,"Coogoon Valles","Mars",300,17.19,338.26,"Planetocentric  +East  0 - 360","Vallis, valles",
1293,"Cooma","Mars",17.85,-23.69,251.65,"Planetocentric  +East  0 - 360","Crater, craters",
1295,"Copais Palus","Mars",0,54.68,80,"Planetocentric  +East  0 - 360","Albedo Feature",
1297,"Copernicus","Mars",301.83,-48.84,191.17,"Planetocentric  +East  0 - 360","Crater, craters",
1300,"Coprates","Mars",0,-14.83,295,"Planetocentric  +East  0 - 360","Albedo Feature",
1301,"Coprates Catena","Mars",302.06,-15,297.91,"Planetocentric  +East  0 - 360","Catena, catenae",
1302,"Coprates Chasma","Mars",958.31,-13.37,299.26,"Planetocentric  +East  0 - 360","Chasma, chasmata",
1303,"Coprates Labes","Mars",61.97,-11.82,292.21,"Planetocentric  +East  0 - 360","Labes, labēs",
15438,"Coprates Mensa","Mars",240,-12.2,288.84,"Planetocentric  +East  0 - 360","Mensa, mensae",
15326,"Coprates Montes","Mars",350,-13,294.61,"Planetocentric  +East  0 - 360","Mons, montes",
1305,"Coracis Fossae","Mars",748.96,-35.82,279.14,"Planetocentric  +East  0 - 360","Fossa, fossae",
1307,"Corby","Mars",6.62,42.88,137.56,"Planetocentric  +East  0 - 360","Crater, craters",
14438,"Corinto","Mars",13.69,16.95,141.71,"Planetocentric  +East  0 - 360","Crater, craters",
1315,"Coronae Montes","Mars",247.4,-34.31,86.11,"Planetocentric  +East  0 - 360","Mons, montes",
15366,"Coronae Planum","Mars",265,-32.68,65.41,"Planetocentric  +East  0 - 360","Planum, plana",
1316,"Coronae Scopulus","Mars",245.24,-33.26,64.94,"Planetocentric  +East  0 - 360","Scopulus, scopuli",
14871,"Corozal","Mars",8.33,-38.79,159.42,"Planetocentric  +East  0 - 360","Crater, craters",
1319,"Cost","Mars",11.07,14.98,104.02,"Planetocentric  +East  0 - 360","Crater, craters",
1326,"Cray","Mars",6.98,44.1,343.88,"Planetocentric  +East  0 - 360","Crater, craters",
1327,"Creel","Mars",9.19,-6.05,321.15,"Planetocentric  +East  0 - 360","Crater, craters",
1332,"Crewe","Mars",3.68,-24.84,340.47,"Planetocentric  +East  0 - 360","Crater, craters",
1335,"Crivitz","Mars",6.19,-14.55,174.79,"Planetocentric  +East  0 - 360","Crater, craters",
1338,"Crommelin","Mars",110.08,5.08,349.86,"Planetocentric  +East  0 - 360","Crater, craters",
14562,"Cross","Mars",66.57,-30.2,202.31,"Planetocentric  +East  0 - 360","Crater, craters",
14153,"Crotone","Mars",6.28,82.21,290.69,"Planetocentric  +East  0 - 360","Crater, craters",
1341,"Cruls","Mars",87.89,-42.91,163.03,"Planetocentric  +East  0 - 360","Crater, craters",
1342,"Cruz","Mars",5.33,38.46,358.03,"Planetocentric  +East  0 - 360","Crater, craters",
1346,"Cue","Mars",10.54,-35.84,93.23,"Planetocentric  +East  0 - 360","Crater, craters",
6959,"Culter","Mars",4.87,-8.84,306.07,"Planetocentric  +East  0 - 360","Crater, craters",
1351,"Curie","Mars",111.11,28.78,355.25,"Planetocentric  +East  0 - 360","Crater, craters",
1355,"Cusus Valles","Mars",250.24,14.05,50.37,"Planetocentric  +East  0 - 360","Vallis, valles",
1357,"Cyane Catena","Mars",204.06,36.25,241.7,"Planetocentric  +East  0 - 360","Catena, catenae",
1358,"Cyane Fossae","Mars",913.17,31.25,238.83,"Planetocentric  +East  0 - 360","Fossa, fossae",
1359,"Cyane Sulci","Mars",335.94,25.4,231.34,"Planetocentric  +East  0 - 360","Sulcus, sulci",
1362,"Cyclopia","Mars",0,-4.94,130,"Planetocentric  +East  0 - 360","Albedo Feature",
1363,"Cydnus Rupēs","Mars",1550.81,52.53,112.21,"Planetocentric  +East  0 - 360","Rupes, rupēs",
1364,"Cydonia","Mars",0,39.67,360,"Planetocentric  +East  0 - 360","Albedo Feature",
1365,"Cydonia Colles","Mars",362.78,39.07,347.78,"Planetocentric  +East  0 - 360","Collis, colles",
1366,"Cydonia Labyrinthus","Mars",344.05,41.29,347.94,"Planetocentric  +East  0 - 360","Labyrinthus, labyrinthi",
1367,"Cydonia Mensae","Mars",764.96,34.56,347.67,"Planetocentric  +East  0 - 360","Mensa, mensae",
1370,"Cypress","Mars",14.67,-47.28,312.65,"Planetocentric  +East  0 - 360","Crater, craters",
1378,"Daan","Mars",12.22,-40.48,91.58,"Planetocentric  +East  0 - 360","Crater, craters",
1380,"Daedalia Planum","Mars",1922.02,-18.35,234.05,"Planetocentric  +East  0 - 360","Planum, plana",
1383,"Daet","Mars",10.58,-7.29,318.2,"Planetocentric  +East  0 - 360","Crater, craters",
14154,"Daga Vallis","Mars",49.86,-12.07,317.58,"Planetocentric  +East  0 - 360","Vallis, valles",
1394,"Daly","Mars",79.72,-66.29,336.88,"Planetocentric  +East  0 - 360","Crater, craters",
1398,"Dana","Mars",88.49,-72.49,327.21,"Planetocentric  +East  0 - 360","Crater, craters",
14544,"Danielson","Mars",64.3,7.97,352.95,"Planetocentric  +East  0 - 360","Crater, craters",
1403,"Dank","Mars",8.29,21.96,107,"Planetocentric  +East  0 - 360","Crater, craters",
1409,"Dao Vallis","Mars",794,-37.61,88.89,"Planetocentric  +East  0 - 360","Vallis, valles",
1416,"Darvel","Mars",22.36,17.78,308.99,"Planetocentric  +East  0 - 360","Crater, craters",
1418,"Darwin","Mars",176.38,-56.97,340.85,"Planetocentric  +East  0 - 360","Crater, craters",
1426,"Davies","Mars",48.06,45.96,0.09,"Planetocentric  +East  0 - 360","Crater, craters",
1377,"Da Vinci","Mars",96.3,1.47,320.74,"Planetocentric  +East  0 - 360","Crater, craters",
1431,"Dawes","Mars",185.32,-9.11,38.06,"Planetocentric  +East  0 - 360","Crater, craters",
1451,"Deba","Mars",8.8,-23.95,342.7,"Planetocentric  +East  0 - 360","Crater, craters",
15507,"Degana","Mars",57,-23.72,314.5,"Planetocentric  +East  0 - 360","Crater, craters",
1460,"Dein","Mars",25.52,38.21,357.49,"Planetocentric  +East  0 - 360","Crater, craters",
1463,"Dejnev","Mars",152.09,-25.14,195.36,"Planetocentric  +East  0 - 360","Crater, craters",
1478,"Delta","Mars",7.89,-45.96,320.83,"Planetocentric  +East  0 - 360","Crater, craters",
1479,"Deltoton Sinus","Mars",0,-3.95,55,"Planetocentric  +East  0 - 360","Albedo Feature",
1490,"Denning","Mars",159.71,-17.43,33.52,"Planetocentric  +East  0 - 360","Crater, craters",
1493,"Depressio Hellespontica","Mars",0,-59.71,20,"Planetocentric  +East  0 - 360","Albedo Feature",
1495,"Dersu","Mars",5.88,22.64,308.11,"Planetocentric  +East  0 - 360","Crater, craters",
1499,"Dese","Mars",13.14,-45.41,329.39,"Planetocentric  +East  0 - 360","Crater, craters",
1500,"Deseado","Mars",27,-80.62,70.29,"Planetocentric  +East  0 - 360","Crater, craters",
1504,"Dessau","Mars",9.95,-42.76,306.87,"Planetocentric  +East  0 - 360","Crater, craters",
1506,"Deucalionis Regio","Mars",0,-14.83,20,"Planetocentric  +East  0 - 360","Albedo Feature",
1507,"Deuteronilus","Mars",0,34.68,360,"Planetocentric  +East  0 - 360","Albedo Feature",
1508,"Deuteronilus Colles","Mars",59.01,41.95,21.7,"Planetocentric  +East  0 - 360","Collis, colles",
1509,"Deuteronilus Mensae","Mars",919.17,45.11,23.92,"Planetocentric  +East  0 - 360","Mensa, mensae",
1447,"de Vaucouleurs","Mars",302.27,-13.31,171,"Planetocentric  +East  0 - 360","Crater, craters",
6816,"[Deva Valles]","Mars",0,-7.81,203.1,"Planetocentric  +East  0 - 360","Vallis, valles",
1511,"Deva Vallis","Mars",53.65,-7.67,203.13,"Planetocentric  +East  0 - 360","Vallis, valles",
1521,"Dia-Cau","Mars",29.47,-0.36,317.34,"Planetocentric  +East  0 - 360","Crater, craters",
1522,"Diacria","Mars",0,49.67,180,"Planetocentric  +East  0 - 360","Albedo Feature",
1523,"[Diacria Patera]","Mars",65.5,34.58,227.4,"Planetocentric  +East  0 - 360","Patera, paterae",
6948,"Dilly","Mars",2.13,13.27,157.22,"Planetocentric  +East  0 - 360","Crater, craters",
1539,"Dingo","Mars",15.56,-23.71,342.51,"Planetocentric  +East  0 - 360","Crater, craters",
1540,"Dinorwic","Mars",51.33,-30.03,258.54,"Planetocentric  +East  0 - 360","Crater, craters",
1544,"Dioscuria","Mars",0,49.67,40,"Planetocentric  +East  0 - 360","Albedo Feature",
1549,"Dison","Mars",20.67,-25.03,343.5,"Planetocentric  +East  0 - 360","Crater, craters",
1550,"Dittaino Valles","Mars",157.42,-1.43,293.14,"Planetocentric  +East  0 - 360","Vallis, valles",
1552,"Dixie","Mars",28.44,17.78,304.09,"Planetocentric  +East  0 - 360","Crater, craters",
1558,"Doanus Vallis","Mars",139.91,-63.02,334.41,"Planetocentric  +East  0 - 360","Vallis, valles",
14570,"Doba","Mars",25.89,10.92,119.62,"Planetocentric  +East  0 - 360","Crater, craters",
14856,"Dogana","Mars",41.2,-10.01,306.33,"Planetocentric  +East  0 - 360","Crater, craters",
1564,"Dokka","Mars",51.1,77.17,214.24,"Planetocentric  +East  0 - 360","Crater, craters",
1565,"Dokuchaev","Mars",74.74,-60.62,232.92,"Planetocentric  +East  0 - 360","Crater, craters",
15168,"Dollfus","Mars",363.08,-21.59,355.74,"Planetocentric  +East  0 - 360","Crater, craters",
14950,"Domoni","Mars",13.82,51.38,234.39,"Planetocentric  +East  0 - 360","Crater, craters",
1578,"Doon","Mars",3.79,23.53,109.51,"Planetocentric  +East  0 - 360","Crater, craters",
1588,"Dorsa Argentea","Mars",339.26,-77.63,326.61,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
1590,"Dorsa Brevia","Mars",650.99,-71.05,63.18,"Planetocentric  +East  0 - 360","Dorsum, dorsa",
1631,"Douglass","Mars",92.95,-51.34,289.46,"Planetocentric  +East  0 - 360","Crater, craters",
14741,"Dowa","Mars",40.84,-31.66,110.24,"Planetocentric  +East  0 - 360","Crater, craters",
1634,"Downe","Mars",28.13,-15.98,175.78,"Planetocentric  +East  0 - 360","Crater, craters",
1636,"Drava Valles","Mars",159.03,-48.86,165.99,"Planetocentric  +East  0 - 360","Vallis, valles",
1639,"Drilon Vallis","Mars",118.53,7.17,307.66,"Planetocentric  +East  0 - 360","Vallis, valles",
6819,"[Drinus Valles]","Mars",0,-22.96,342.5,"Planetocentric  +East  0 - 360","Vallis, valles",
1641,"Dromore","Mars",14.75,19.88,310.42,"Planetocentric  +East  0 - 360","Crater, craters",
1653,"Dubis Vallis","Mars",45.42,-5.16,211.87,"Planetocentric  +East  0 - 360","Vallis, valles",
1654,"Dubki","Mars",9.19,-34.97,304.8,"Planetocentric  +East  0 - 360","Crater, craters",
15067,"Dukhan","Mars",34.04,7.76,320.86,"Planetocentric  +East  0 - 360","Crater, craters",
15330,"Dulce Vallis","Mars",32.46,-4.82,136.54,"Planetocentric  +East  0 - 360","Vallis, valles",
14188,"Dulovo","Mars",17.38,3.62,84.56,"Planetocentric  +East  0 - 360","Crater, craters",
1650,"Du Martheray","Mars",96.12,5.45,93.58,"Planetocentric  +East  0 - 360","Crater, craters",
1664,"Dunhuang","Mars",11.73,-80.84,311.47,"Planetocentric  +East  0 - 360","Crater, craters",
15441,"Dunkassa","Mars",8,-37.49,222.94,"Planetocentric  +East  0 - 360","Crater, craters",
1673,"Durius Valles","Mars",240,-17.3,171.98,"Planetocentric  +East  0 - 360","Vallis, valles",
1675,"Dush","Mars",2.39,22.49,305.98,"Planetocentric  +East  0 - 360","Crater, craters",
1651,"Du Toit","Mars",81.82,-71.62,310.4,"Planetocentric  +East  0 - 360","Crater, craters",
1687,"Dzeng","Mars",10.88,-80.51,289.53,"Planetocentric  +East  0 - 360","Crater, craters",
1690,"Dzigai Vallis","Mars",327.31,-58.1,323.41,"Planetocentric  +East  0 - 360","Vallis, valles",
1702,"Eads","Mars",2.74,-28.48,330.09,"Planetocentric  +East  0 - 360","Crater, craters",
1703,"Eagle","Mars",12.5,43.81,351.83,"Planetocentric  +East  0 - 360","Crater, craters",
1706,"Eberswalde","Mars",62.19,-23.98,326.7,"Planetocentric  +East  0 - 360","Crater, craters",
1710,"Echt","Mars",2.15,-21.97,331.81,"Planetocentric  +East  0 - 360","Crater, craters",
1711,"Echus Chaos","Mars",480.51,10.79,285.28,"Planetocentric  +East  0 - 360","Chaos, chaoses",
1712,"Echus Chasma","Mars",391.1,2.47,280.04,"Planetocentric  +East  0 - 360","Chasma, chasmata",
1713,"Echus Fossae","Mars",421.03,2.61,283.25,"Planetocentric  +East  0 - 360","Fossa, fossae",
1714,"Echus Montes","Mars",397.06,7.81,282.05,"Planetocentric  +East  0 - 360","Mons, montes",
15483,"Echus Palus","Mars",715,12.29,282.73,"Planetocentric  +East  0 - 360","Palus, paludes",
1716,"Edam","Mars",19.49,-26.28,339.96,"Planetocentric  +East  0 - 360","Crater, craters",
1718,"Eddie","Mars",86.38,12.32,142.2,"Planetocentric  +East  0 - 360","Crater, craters",
15037,"Eden Patera","Mars",80,33.77,348.94,"Planetocentric  +East  0 - 360","Patera, paterae",
1725,"Edom","Mars",0,0,15,"Planetocentric  +East  0 - 360","Albedo Feature",
